,DEVICE_ID,OS,DEVICE,DEVICE_SCORE
2033031,850c41d5b8fd5453,Android,SM-J730GM,2
2033032,134acf4177372f28,Android,SM-A515F,2
2033033,29a2438cf27fac28,Android,SM-G965U1,4
2033034,5A138104-9118-4542-8AA9-EB8498D91FDB,iOS,"iPhone11,2",5
2033035,62da5bb8381d2ec9,Android,SM-G955F,3
2033036,f98b348c7b28ce01,Android,SM-A505G,2
2033037,5e105d2f2ba8fc10,Android,CLT-L04,4
2033038,64370106ce7bbef0,Android,SM-A515F,2
2033039,93f0596421a99969,Android,SM-G975F,4
2033040,14ad44bcf35d7d5c,Android,PAR-LX9,4
2033041,EAC569AF-7746-45A2-8559-BEC47133FE24,iOS,iPhone 8,5
2033042,743ed6db89b1f6be,Android,moto g(8) plus,3
2033043,71d9966aab606274,Android,moto e5 play,1
2033044,d717b3f93ba5476a,Android,SM-G925I,3
2033045,CEA37BF2-DB41-4FC0-A602-4D463569B908,iOS,iPhone 8,5
2033046,A561CBF5-FA37-4988-9F5C-D7DA0C266311,iOS,iPhone 7,4
2033047,6d366e099eea8127,Android,SNE-LX3,3
2033048,e878f4867b380277,Android,SM-G532M,1
2033049,dd359000117876d1,Android,Redmi Note 8,2
2033050,EB780C02-CDDB-4FFC-9CB6-F1C96C2EC6D5,iOS,"iPhone12,1",5
2033051,DD4A88C9-AAC5-4115-B115-C5F54C67CD79,iOS,iPhone X,5
2033052,ABA1EEFD-09F6-4420-A89A-1C9AA2A18A93,iOS,iPhone 7 Plus,4
2033053,249f82b152e9d11c,Android,PAR-LX9,4
2033054,f06a5ca7d869a939,Android,VOG-L29,4
2033055,90c373861dd049be,Android,motorola one action,2
2033056,7d8a256829f7d97b,Android,LG-H500,1
2033057,27784940a8b254ad,Android,SM-G935F,1
2033058,DE7A1C00-303E-45ED-BAB3-3FFF82C4613A,iOS,iPhone X,5
2033059,e7a0403ccc24e02e,Android,SM-J810M,3
2033060,41D6E05E-F75B-4393-BFEF-6A86123E6B59,iOS,iPhone 6s Plus,4
2033061,cd62fcd401806f78,Android,MRD-LX3,1
2033062,ae8c26be30db5d2c,Android,Moto C,1
2033063,82280EC8-A527-4765-A85B-B3C7782EB9CC,iOS,iPhone 8 Plus,5
2033064,25a22fde98a00062,Android,ELE-L04,4
2033065,3e6661ed1281f9c9,Android,SM-J327P,2
2033066,d8d81475d8265674,Android,SM-G935F,1
2033067,b026cb4afde34dea,Android,SM-A520F,3
2033068,8CB7BBFA-99F6-4AD5-A107-6121398D1D4F,iOS,iPhone 8 Plus,5
2033069,E00D2ED2-D693-4452-8408-9E997F43ECB9,iOS,iPhone X,5
2033070,DD372885-0A55-42E9-8CB6-F92A8DD28BD6,iOS,"iPhone11,6",5
2033071,79F5AA5C-81BA-4142-9D08-1DC0DA18A638,iOS,iPhone X,5
2033072,5bfa1c050be86808,Android,SM-G973F,4
2033073,D6DC7621-B134-4D8F-B720-4D67CAFDDC58,iOS,iPhone X,5
2033074,B31638C8-D17E-4C28-9B83-3C952700A06B,iOS,iPhone 5s,2
2033075,8d7e3dbd81b10f9f,Android,5060A,2
2033076,A7A03600-1BC1-4E04-B92A-0775D073872A,iOS,iPhone 6 Plus,3
2033077,d0671d6fc1258605,Android,STK-LX3,2
2033078,bc5725c949c326cf,Android,JKM-LX3,2
2033079,4C9FF69B-2BE1-4B5B-8A17-76574B916284,iOS,"iPhone11,8",5
2033080,CB635406-0C06-4D94-82D5-BE1190298585,iOS,iPhone 6s Plus,4
2033081,e31efa497d784a7d,Android,MotoG3,3
2033082,62E3095A-977A-41A6-A02C-F0404FD3DBE5,iOS,iPhone 7,4
2033083,C0AED50D-E44B-45F6-A5CC-9260D942ACA8,iOS,iPhone 8 Plus,5
2033084,A7E76F20-4CCF-4432-8399-5A123C8F86C0,iOS,iPhone 6 Plus,3
2033085,ebcd800c228c318b,Android,SM-A705MN,3
2033086,b22caa1719235f55,Android,SM-G965F,4
2033087,b7799e66c1759691,Android,MAR-LX3A,2
2033088,5AFB7D71-29A6-405D-B362-81FAF08C99D0,iOS,iPhone 8,5
2033089,dd73ad43bd406697,Android,ALE-L23,1
2033090,88fd91af42e4819b,Android,SM-N9600,5
2033091,2EEE7C85-18EE-48F9-8FC3-6F7969BBAA6B,iOS,iPhone 6,3
2033092,A957DE5A-9BD0-47D1-90DA-E0072DBCE03E,iOS,iPhone 7 Plus,4
2033093,c7b9aa232cad0fa3,Android,SM-J810M,3
2033094,33186EBE-AAC1-4152-9D77-500D312E94B8,iOS,iPhone 7,4
2033095,9c3ca08078ead1a5,Android,SNE-LX3,3
2033096,B0B41F80-DFD7-4C8D-8155-78ED2BE30369,iOS,iPhone 8,5
2033097,c288ab4106455fe2,Android,SM-G955F,3
2033098,08c0209700785bd5,Android,moto g(6) play,1
2033099,2e76f8fa2d552677,Android,Moto G (5) Plus,3
2033100,D1AA8143-70B7-44AA-AA6E-D6309C885584,iOS,iPhone 6 Plus,3
2033101,c90a9ed49e35a6bb,Android,moto e5,1
2033102,846AF07F-1FF7-4C98-949C-90001FE7051B,iOS,"iPhone11,6",5
2033103,9e34bb9fbb90d805,Android,Hisense Hi 2,2
2033104,9fea5071172e4835,Android,SM-N975F,5
2033105,AF0E4A77-C0D2-49EC-8417-7804C30FD5DF,iOS,iPhone X,5
2033106,F831C600-87D6-4AF3-A989-10244B809508,iOS,"iPhone11,2",5
2033107,513D195D-560C-4CE9-BC7B-1B3B5C3D1EAB,iOS,iPhone 6s,4
2033108,A5A1DA6D-636D-410C-88A1-E9C49818F4FD,iOS,iPhone 8 Plus,5
2033109,2ee1d6cd0fb94162,Android,STK-LX3,2
2033110,EAF8548B-46DC-45AF-8CE3-4113947F1B33,iOS,"iPhone11,8",5
2033111,B9C02003-AB24-44D8-8B36-CE515392ACBB,iOS,iPhone 8 Plus,5
2033112,88ddd34c4a15b7e1,Android,moto g(6) play,1
2033113,76295C79-2A06-4645-B997-FB23797AA82E,iOS,iPhone 8 Plus,5
2033114,573D8220-29DD-4C95-8D5A-9A8702A9C98C,iOS,"iPhone12,5",5
2033115,a60533d8c40e4a2d,Android,SM-A305G,1
2033116,E295893D-FAD6-4026-BB22-C978DC28A755,iOS,"iPhone11,6",5
2033117,3ddcd914f9ad19b0,Android,SM-A750G,3
2033118,5d12777c02a596a3,Android,SM-N770F,4
2033119,181d28a7961778dc,Android,SM-A710M,1
2033120,6cac5b12b22ed521,Android,Moto Z2 Play,3
2033121,9F3AD0F0-38BB-4CDF-9CEE-1655476227B4,iOS,iPhone 8,5
2033122,DD471CF0-951C-46D6-A842-4DD958BBD71A,iOS,"iPhone11,8",5
2033123,e51f90ef2143ccff,Android,LG-M700,1
2033124,083C6FF4-653E-45F1-A2FC-7BF5B2F3002F,iOS,iPhone 7 Plus,4
2033125,E2AFF85D-D2F1-4F9C-B05C-0D4A02B3823D,iOS,iPhone 7,4
2033126,E852A3EB-E1BB-45F9-BCB3-8F7008BC474B,iOS,iPhone 8,5
2033127,71F16EF4-D5FB-4D02-AB6B-5F0726D8CE19,iOS,"iPhone11,6",5
2033128,3A119B60-0AFF-4946-8866-53BA68ECAF09,iOS,"iPhone12,1",5
2033129,832f848ea7b528d3,Android,moto e5,1
2033130,f4df62cb1e0cbb7f,Android,SM-G9600,3
2033131,675A4AC0-9BDA-4947-B081-47C7A42059F8,iOS,iPhone X,5
2033132,c77e9fbb834e7701,Android,moto e5 play,1
2033133,33493c8c75aafdc5,Android,SM-G935F,1
2033134,dfea10265dbd5665,Android,JKM-LX3,2
2033135,e491c7ddfdf58d4a,Android,SM-N975F,5
2033136,bd145a4a9404cf27,Android,FLA-LX3,3
2033137,743e8c868eb04aed,Android,HTC Desire 626s,1
2033138,96B6D796-F815-40DA-8EC2-03FC3867CD4D,iOS,"iPhone11,6",5
2033139,eebb929aed5c36a7,Android,POT-LX3,3
2033140,cb36d89a8e0ebfbe,Android,SM-G950F,2
2033141,4b5e94320cff9d1b,Android,Moto C,1
2033142,827A56C1-E927-4907-B30F-8A48F595339B,iOS,iPhone X,5
2033143,2AFA0FD3-24D2-4224-820C-80DED6476996,iOS,iPhone 8 Plus,5
2033144,104A9735-7122-4D47-9441-995D94CDD18E,iOS,iPhone X,5
2033145,74a6026ba5654764,Android,moto g(6),2
2033146,F2EAE359-1C61-4E55-A5FA-7DCCC037CEAF,iOS,"iPad7,5",2
2033147,1BFF618B-2735-4447-AF2C-A3923AECA53F,iOS,"iPhone11,8",5
2033148,016AC831-A795-4E6D-9806-63176CD6C083,iOS,iPad Mini 3,3
2033149,0B88F875-1D2A-40C9-98CF-C4455E780E8F,iOS,"iPhone11,8",5
2033150,3D492730-FC6F-46FB-BBF4-95CF303FF859,iOS,iPhone 8,5
2033151,7C0B8DEE-E3D1-4636-A62E-BD94F9A51119,iOS,iPhone 7,4
2033152,af1d2766b6fb1ef5,Android,VOG-L04,4
2033153,e4ba47bb31a187f9,Android,Moto G (5S) Plus,3
2033154,1fb4e96672572630,Android,SNE-LX3,3
2033155,D17C9B9C-14DA-497D-B512-F80B6DA2782A,iOS,iPhone 7 Plus,4
2033156,04018B68-BE0A-44EF-8EB8-9953CB102D7D,iOS,"iPhone12,1",5
2033157,f8444cc5997fd8bd,Android,SNE-LX3,3
2033158,8e929b81bc457636,Android,SM-J600G,2
2033159,27120ab068cdcdd1,Android,TA-1025,2
2033160,68595b42c47849a6,Android,motorola one,1
2033161,CC93A6D1-2FB9-4994-8996-637DCBD97763,iOS,iPhone X,5
2033162,3e03c62e72268348,Android,Mi A1,1
2033163,402e5c440e832737,Android,Moto E (4),1
2033164,0174B68A-1CB6-48FD-9337-2557D8DE60C1,iOS,iPhone 7,4
2033165,1307553F-A335-41BC-B543-4C44E63D3AAF,iOS,iPhone 6s,4
2033166,49a990b8bbdf46fd,Android,SM-J700M,1
2033167,D8BD6682-752A-4C63-9649-F94B2B792037,iOS,iPhone 6,3
2033168,985325f7730bae79,Android,ANE-LX3,3
2033169,b346918523b19b92,Android,DRA-LX3,1
2033170,ae903ef5fa15d469,Android,Redmi Note 8,2
2033171,f2f62bc6d08c9499,Android,SM-A530F,3
2033172,55073f2894f1ae13,Android,SM-G975F,4
2033173,F7DDA51A-96A1-4391-BFED-9139C4C5734A,iOS,iPhone X,5
2033174,6C5A88BB-A72B-4126-9CAA-FCF66D667709,iOS,iPhone 8 Plus,5
2033175,b71b6e82ef00947a,Android,Moto G 2014,2
2033176,457444ce58da769f,Android,GM1910,4
2033177,C7F7938D-71EA-4D1E-BCAA-A81B38CBCBDC,iOS,"iPhone12,1",5
2033178,BD010925-D29E-4B65-9C39-DEB313CC1CEB,iOS,iPhone 7 Plus,4
2033179,BA03FB29-1E6C-4EB8-8CFE-6FFBD6BDB060,iOS,iPhone 6s,4
2033180,c2f859b3734315b3,Android,POT-LX3,3
2033181,3F14F9F1-DA74-4188-9E13-1B87ECA160A6,iOS,iPhone 8 Plus,5
2033182,CE2ACEEE-CB06-4A5A-847E-0A453BBD4D26,iOS,iPhone 8,5
2033183,3aa1695c9cbef0e8,Android,Moto Z3 Play,3
2033184,15334C3A-5926-4D74-AE67-5D04BC7F4BFD,iOS,iPhone X,5
2033185,a352ad658bc18af9,Android,LYA-L09,4
2033186,5b7a8d28e51fc39b,Android,motorola one,1
2033187,4E42D535-4C4E-4796-A56C-323EA61903E5,iOS,iPhone 8,5
2033188,3CC7BAA0-CB3E-4634-956D-C90D8579C0C4,iOS,iPhone 6,3
2033189,8FAF3A6B-3BB1-4F4B-8E81-95C633AEEEA1,iOS,iPhone 8 Plus,5
2033190,c6d860f772f6cafa,Android,ZTE A2017U,2
2033191,fe2ecaabb5594cc6,Android,SM-J610G,3
2033192,54d67580a242a4e6,Android,SM-G975F,4
2033193,9530557E-FD89-4EBB-A2A9-6ED8BBD71416,iOS,iPhone 7 Plus,4
2033194,a9abe7927eec9e6c,Android,SM-A505G,2
2033195,ff2d5d7a1bce9db5,Android,MAR-LX3A,2
2033196,F935CE9D-FCF7-4D00-B353-A8E7D550E604,iOS,"iPhone11,6",5
2033197,2c93cd8443a7bd64,Android,motorola one hyper,3
2033198,75819953-441B-4380-A8FE-8D886820A142,iOS,"iPhone11,6",5
2033199,e539704fd07042a6,Android,SNE-LX3,3
2033200,51c1fa6d104e1a8c,Android,SM-A750G,3
2033201,ed918071fe794b1b,Android,SM-N920P,3
2033202,eb667a63ba625ca0,Android,G8341,3
2033203,1E13003B-3F9F-4335-B858-136F3959A266,iOS,iPhone 8 Plus,5
2033204,916c449d446d25c5,Android,SNE-LX3,3
2033205,09B6B21E-F554-4B19-9E5A-1A12FCFB6E6F,iOS,iPhone X,5
2033206,EF59601D-46E3-4388-9213-7E6820D01F54,iOS,iPhone 7 Plus,4
2033207,fedde8b5f6220d47,Android,SM-J610G,3
2033208,1237818ca23fb64c,Android,motorola one action,2
2033209,C27268CE-4A3A-4B8E-88C4-DA496D13CF5D,iOS,iPhone 6s Plus,4
2033210,e938461324ec9b87,Android,Moto G (5),2
2033211,080136A5-F6F8-4572-B1B1-E37E5F87E568,iOS,iPhone 7 Plus,4
2033212,7b7f2d88949262ed,Android,Moto G (5),2
2033213,44610f2eddc5689f,Android,SAMSUNG-SM-G930A,1
2033214,28c50c0777ff46b1,Android,POT-LX3,3
2033215,F204DD90-6A69-4533-B7FD-8CF9BEF62F08,iOS,iPhone 7 Plus,4
2033216,E48501C6-D904-4222-8978-B4F9CEDD931E,iOS,iPhone 8,5
2033217,37FCF841-4DDA-4462-9F9A-957EE702BBB5,iOS,iPhone 6,3
2033218,5c07e7668d2c104a,Android,Moto Z (2),2
2033219,b5b67c39b8e5ffdb,Android,Moto Z2 Play,3
2033220,57567B47-D02F-4A40-8E0D-4119F4C36B14,iOS,iPhone 8 Plus,5
2033221,5724236c069677f9,Android,moto e5 play,1
2033222,AE566B80-5F9D-4820-9BF8-830924E0B449,iOS,iPhone 8,5
2033223,ee6deef5494abe66,Android,moto e5 plus,2
2033224,F1313AB7-1681-42C8-A496-A951D3552331,iOS,iPhone 6s,4
2033225,7bb8d0939d707c35,Android,SM-G935F,1
2033226,974320642f09a438,Android,SM-A605GN,3
2033227,85dba53ceb028ff0,Android,Moto E (4) Plus,1
2033228,4F78DC52-AA3E-4912-B4A3-B1FF0D4A4969,iOS,"iPhone12,1",5
2033229,FB972324-FC21-4553-AA62-52A2092C825C,iOS,iPhone 6,3
2033230,77caf6e3ff8a45c0,Android,MAR-LX3A,2
2033231,b5ea0ebb12a332bd,Android,POT-LX3,3
2033232,cc4b52be3c296ad,Android,SM-G930F,1
2033233,9B2A399C-74E3-4FEA-A1C9-4BDBEB544D92,iOS,iPhone 7,4
2033234,fd7b91975ca28f43,Android,Moto G (5),2
2033235,E2863243-0528-4006-A22B-424EAE72607F,iOS,iPhone X,5
2033236,4695ED79-4AA0-45D1-8396-9B8C3AA29DCE,iOS,iPhone X,5
2033237,1d65684cb0f54c12,Android,ANE-LX3,3
2033238,526799d65f92ca3c,Android,SNE-LX3,3
2033239,602F18E9-AD0E-41EA-848F-775186DE6280,iOS,iPhone 6s,4
2033240,645D1AA5-99AC-4E34-8C1D-BFEB0AFF3458,iOS,iPhone 8 Plus,5
2033241,bed95f9b50437d85,Android,ATU-LX3,2
2033242,733624c56bcc8dbe,Android,LG-H840,3
2033243,cc07fab291cb9be3,Android,SM-A205G,1
2033244,49318af2c7a3f0e4,Android,SLA-L03,2
2033245,36E2E795-112F-4EA2-A447-79BD08A723DD,iOS,iPhone 8 Plus,5
2033246,4e3934b9d4efbbb9,Android,SM-G970F,4
2033247,0ef0b7c1e4e4824f,Android,Moto Z3 Play,3
2033248,648958ce05b15875,Android,Moto Z2 Play,3
2033249,d405b5047feefbdf,Android,Moto Z2 Play,3
2033250,672817364acd086f,Android,Redmi 5 Plus,2
2033251,6850831B-4879-4714-BEF1-36B479375CC9,iOS,iPhone 6s,4
2033252,064FA707-C704-4178-8913-593AB38ADAB5,iOS,"iPhone11,8",5
2033253,b59d479cee5c1e36,Android,SM-J730GM,2
2033254,f0d4449ca2ea65b4,Android,SM-N9600,5
2033255,9D7D9987-094A-4E63-923B-AE8913FE7417,iOS,iPhone 7 Plus,4
2033256,4BA8BD8F-5A42-4DA5-A13E-0D50C2F9E552,iOS,iPhone 8 Plus,5
2033257,7d951c2d06aaf392,Android,SM-G975F,4
2033258,34535c202ef4cd81,Android,BLADE V8Q,2
2033259,a69afc558ccb044f,Android,M2003J15SC,-1
2033260,6b80a4ea1f1b565f,Android,ANE-LX3,3
2033261,48c36d2032bf0259,Android,SM-A720F,3
2033262,4ae52234f5e9b85a,Android,TA-1027,1
2033263,0AA1EE6F-38A7-472B-AEE8-98466AA74CE3,iOS,iPhone 6,3
2033264,8CC1FDB0-C1D7-4A1C-AA01-2DCD3ED7C050,iOS,iPhone 6s Plus,4
2033265,ac47cc0cf94303a8,Android,ALP-L09,4
2033266,c32750d228b9693f,Android,BLADE V9,2
2033267,812e8ab9554c3c91,Android,Vivo XI PLUS,4
2033268,2D6C0C07-7999-402E-81A2-B1B47960A96D,iOS,iPhone 7 Plus,4
2033269,90f32919dbb17077,Android,Ilium Alpha 3,5
2033270,f180d28d157bb9e5,Android,moto g(6) plus,1
2033271,96af1a9825c28e38,Android,G8141,3
2033272,65c103318b6e94c7,Android,SM-G9600,3
2033273,868E10BC-0EAF-4CEA-B3E2-5059C3491EBC,iOS,"iPhone11,8",5
2033274,eb015c88d74cc086,Android,SM-A750G,3
2033275,6565cd50eee0133c,Android,MAR-LX3Bm,2
2033276,7F4A1888-0C5E-4325-921E-EB4E2C42CC3C,iOS,iPhone 7,4
2033277,721c7ad7a0cd3d12,Android,Redmi Note 7,1
2033278,cfe850a05e2575ae,Android,ELE-L04,4
2033279,69beac00f9e79b29,Android,HUAWEI VNS-L23,2
2033280,05dcbba87ebc2aab,Android,SM-G950U,2
2033281,F29B1CF9-34D7-43DC-B534-923D3C8EBC0F,iOS,iPhone 6s,4
2033282,c38ea87f6d4669a9,Android,Redmi Note 9S,-1
2033283,BEADA115-04B7-4903-B614-889537A2A6C8,iOS,iPhone 8 Plus,5
2033284,a11f20c36cd7c610,Android,Moto G (5) Plus,3
2033285,69419BBD-8A66-4497-AB9D-15B4A425D276,iOS,iPhone 6,3
2033286,6C5EFF2B-F627-4902-9C7C-107ECD7B66AA,iOS,iPhone 7 Plus,4
2033287,d00c1ebd892569a0,Android,Moto G (5) Plus,3
2033288,A473EEEF-26CB-417A-B190-C95FF02047B5,iOS,iPad Mini,4
2033289,5dd804d77f185934,Android,MAR-LX3A,2
2033290,032788B7-D638-48BD-9EFA-4E3ABDE11FC3,iOS,"iPhone11,8",5
2033291,CE676B72-D8E7-4F9E-B5AC-499F3020AD2B,iOS,iPhone 7,4
2033292,6396da8290bf01d9,Android,motorola one,1
2033293,571ff4238c77efda,Android,SM-N970F,4
2033294,c5b718bece0c83a3,Android,SM-G9650,4
2033295,c6811d4b6c87b726,Android,SM-G9650,4
2033296,a7bbc14d3bc5a088,Android,PAR-LX9,4
2033297,4420049f9a400cae,Android,SM-J730GM,2
2033298,E6ABBE13-536F-408D-92A1-D8DB7E2B5AF7,iOS,iPhone 8,5
2033299,7d57571e28c51066,Android,FIG-LX3,2
2033300,5cf0a0e0c78fa0c0,Android,VOG-L04,4
2033301,3707EF91-8EAE-4D6A-AB3C-CFE214BDE0D6,iOS,iPhone 8 Plus,5
2033302,FC6180F8-3363-4EAA-8453-436832E17A0F,iOS,iPhone X,5
2033303,94A8E679-3328-475D-B97B-8D5FC4529A37,iOS,iPhone X,5
2033304,76E02A39-A21B-4BB3-820B-2797539CCA5C,iOS,iPhone 7 Plus,4
2033305,748318eb9f78bd64,Android,STK-LX3,2
2033306,ba1a2a0970121405,Android,XT1635-02,2
2033307,1af03ac1150861a5,Android,SM-G935F,1
2033308,C6E17351-A592-4E48-939D-5B5FF19B84D8,iOS,iPhone 7,4
2033309,b858b8ef69d417b0,Android,JKM-LX3,2
2033310,d5d746e72191ca72,Android,STK-LX3,2
2033311,319340e7ff2f950f,Android,moto g(7) plus,1
2033312,A7E1238F-7C48-4347-892A-701B0C1E5C82,iOS,"iPhone12,1",5
2033313,600678D6-D055-4F6C-B2C7-38D46ADCD0FE,iOS,iPhone X,5
2033314,0aa1529f667a3010,Android,motorola one action,2
2033315,7e90f1a89d532166,Android,SM-N950F,3
2033316,D10C4B96-31DC-498B-8B3D-8D6CBB63FF61,iOS,iPad Air 2,3
2033317,c0f020b99d0d405b,Android,WAS-LX3,3
2033318,EE2469AB-91C3-4C48-8423-C9FF5E05FED6,iOS,iPhone 8 Plus,5
2033319,21b80a90ec186ee8,Android,JKM-LX3,2
2033320,3E8207E4-87E3-445B-8F1A-9E1349B753CE,iOS,iPad Mini 2,2
2033321,367d54689aea0935,Android,SM-A307G,2
2033322,a8dfb3f73644b18b,Android,MAR-LX3A,2
2033323,65AE2543-6216-4B7C-87AF-64DD2431E230,iOS,iPhone 6s Plus,4
2033324,53a4c7d6f129de0b,Android,C6906,2
2033325,117907217c6bb20d,Android,Redmi Note 7,1
2033326,044cbfbb6b03d472,Android,Redmi Note 5,1
2033327,3A45A541-D19A-47E4-80F5-DEB4480DF25E,iOS,"iPhone11,2",5
2033328,168D6CDF-2311-4033-A6FA-116B0115C3A8,iOS,iPhone 8 Plus,5
2033329,E541F3B0-4B7B-4D8D-A688-591D044D3806,iOS,"iPhone11,8",5
2033330,3DE73CCF-A1A0-4D7B-9F30-8D160795B190,iOS,iPhone X,5
2033331,E252600F-412B-4CC1-8828-762D086832B4,iOS,iPhone X,5
2033332,8207C13B-090D-4E4E-87A0-84A7EC9B6349,iOS,"iPhone11,8",5
2033333,35a0d0b6fd9def66,Android,HUAWEI CUN-L03,1
2033334,EF95B1F3-E3DA-4787-BF69-64DB9DB07E2C,iOS,iPhone 6,3
2033335,EE2CEE75-6977-4FCD-AA12-AC6E4D8A2D03,iOS,iPhone 5s,2
2033336,713CA24C-752B-450F-918F-BC7FE5290A63,iOS,"iPhone11,2",5
2033337,f9059af0dd998e59,Android,Moto G (5),2
2033338,751b9094c4f78159,Android,JKM-LX3,2
2033339,2C8ADABC-5F4C-4E32-BA72-183313FA6168,iOS,iPod Touch 6,1
2033340,e4af39eaadd9ed57,Android,SM-J320P,1
2033341,174a6da9234ca6cb,Android,SM-A530F,3
2033342,76885AB7-B040-4C9E-A45D-5D3652EB0AAE,iOS,iPhone 8 Plus,5
2033343,7a1c18dada0bb89e,Android,moto g(7),2
2033344,bc7ba9ca840dedeb,Android,JSN-L23,3
2033345,2EA8DF30-40C0-4870-9B6A-1942E7BC7A27,iOS,iPhone 7,4
2033346,8527f660bf19ac52,Android,JKM-LX3,2
2033347,2E1D04E9-5F81-4794-8F0F-3D58596A98E9,iOS,iPhone 8 Plus,5
2033348,4a343362d4e0dcde,Android,moto g(7) play,1
2033349,5b4568293105219b,Android,Moto C,1
2033350,73ba5ba2a767d179,Android,STK-LX3,2
2033351,4ACE9EEF-5E83-4A83-8C9B-F10A90C0503F,iOS,iPhone 7 Plus,4
2033352,7BD6AC71-E34D-4882-B380-E8C71600A583,iOS,iPhone 7,4
2033353,75c88c71ec126216,Android,SM-J600G,2
2033354,93146866f6b548a0,Android,SM-G970F,4
2033355,3A131B7B-095D-4858-A973-6E348E1DBA6C,iOS,iPhone 8 Plus,5
2033356,69058075-923F-41F3-845C-D31CB673E752,iOS,iPhone 6,3
2033357,2b14f64592f49d70,Android,moto e5,1
2033358,54BD7EBC-F56A-477C-912E-B49CC5A1A2E6,iOS,iPhone 7,4
2033359,DA971EEA-3A4B-46D8-8B8A-A8947A2A1435,iOS,iPhone 7,4
2033360,63ECB675-D150-44E1-A447-A8F29FBC7541,iOS,iPhone 7,4
2033361,FAF72D8F-C871-4D47-AA9D-AEBC5A00C3B8,iOS,iPhone 6,3
2033362,F1078707-BC49-4772-96DB-8CE34540B053,iOS,iPhone 5s,2
2033363,2a2f03d7464613db,Android,moto g(6) plus,1
2033364,8c3c98e75f243e58,Android,moto g(6) play,1
2033365,A7B21585-687A-4B03-86A9-A0D9BD14BA1F,iOS,iPhone SE,4
2033366,2485f03599e76cdc,Android,SM-G975F,4
2033367,F8EF7D34-699E-4498-B71B-580E6F22B292,iOS,iPhone 8,5
2033368,22834f7f5ca5b3fa,Android,SM-G9600,3
2033369,f1551df1659186d6,Android,SM-J810M,3
2033370,a892e745585cb5a4,Android,SM-G955F,3
2033371,2e39b786e4315f65,Android,SM-G955F,3
2033372,36ACEBD5-C9E0-43DA-9CBE-6643B8C583D7,iOS,"iPhone11,6",5
2033373,221d711a2bd98172,Android,SM-G9650,4
2033374,DE3DA571-67B2-49FA-8C29-8B3BE7AD9940,iOS,iPhone 8,5
2033375,c4d69074a9fc1260,Android,SM-A305G,1
2033376,81f23cbf353f7bdc,Android,5041C,3
2033377,487C1D21-0A99-4F45-8141-97894AC8FDFE,iOS,"iPhone12,1",5
2033378,2e518d67c69b2bf9,Android,VOG-L04,4
2033379,80fe50fafca4132d,Android,motorola one vision,3
2033380,3596c842bf3a939e,Android,JKM-LX3,2
2033381,b7a35b32a4a2eb75,Android,Pixel 2,4
2033382,cf358f7e12073bb7,Android,motorola one,1
2033383,C8D7B1CF-6C3F-4EBF-BE67-D5A081F99116,iOS,iPhone X,5
2033384,7b5300a0d8297ec4,Android,POCO F1,2
2033385,CAB8ECE1-408F-41C3-86A1-5BE50DDA42CF,iOS,iPhone 5s,2
2033386,4ebf73000e25a07a,Android,EML-L09,4
2033387,a541d10160f19fbc,Android,LYA-L29,5
2033388,cd9936a81f47d567,Android,SM-G532M,1
2033389,5122db7e33181914,Android,SM-G975F,4
2033390,43c8f8d98e93265f,Android,MAR-LX3A,2
2033391,4ecdbb87338991a8,Android,SM-G9650,4
2033392,5efb8848a2d40048,Android,SM-J810M,3
2033393,6c68e8da1b4285a7,Android,LM-Q710.FG,3
2033394,D177AC79-8A13-463D-83DA-1E53CECFBC36,iOS,"iPhone11,8",5
2033395,36DEBE77-9D34-45C8-AE51-5CBF5573CBE2,iOS,iPhone 6s,4
2033396,0FD65D36-FF79-4699-B8AB-6FAE9BDE9386,iOS,iPhone 8,5
2033397,474B036F-5A75-486C-A00A-2D10B9A066A2,iOS,iPhone 6,3
2033398,BEB632C8-6CD3-4621-988C-56EC7CC1A657,iOS,"iPhone11,6",5
2033399,2018d5032403c2f0,Android,Moto G (5) Plus,3
2033400,083AD5AC-5388-4DA7-90A3-D4AE3CC4D00B,iOS,iPhone 8 Plus,5
2033401,9A38E414-8281-4AF8-B0ED-A03939A221D9,iOS,iPhone 7,4
2033402,dcf3b234b87e3a57,Android,SM-G570M,1
2033403,C412133F-144C-40D6-82B6-09C5FB46D8AB,iOS,iPhone 6s,4
2033404,1C61837D-76C5-4684-9BEA-A0981A3AAFE6,iOS,iPhone 8 Plus,5
2033405,22024c917515af92,Android,SM-A805F,4
2033406,A358ECAE-FFC8-4DB1-BAA7-37ECFF43A2DA,iOS,iPhone 7,4
2033407,6dfdb3708d4ff39f,Android,ICON,1
2033408,837396fcd4214339,Android,ALP-L09,4
2033409,21f0cbedc66ab58c,Android,moto g(8) play,1
2033410,8DD428DB-DEA6-4C25-8784-9AA717572097,iOS,iPhone 8 Plus,5
2033411,76F95A46-227E-4CB0-B133-AF61A8D62E03,iOS,iPhone 6s,4
2033412,41F93122-3029-450C-BEC2-CFDDFA7121BE,iOS,iPhone 6,3
2033413,9D82C131-C070-47CD-A99A-14FDE793C7B1,iOS,iPhone 8 Plus,5
2033414,9EC04A49-6EAC-4A27-9458-043359A7E762,iOS,iPhone 6s,4
2033415,F5D5D93B-C705-4076-BA45-650207C1F6A9,iOS,"iPhone11,2",5
2033416,0a85eca3fe7cebe5,Android,S55,1
