"FROM_LINK","TO_LINK","START_DATE","END_DATE","STATUS"
5719,6721,"01/01/2020","12/31/9999","A"
4643,2741,"01/01/2020","12/31/9999","A"
5781,6697,"01/01/2020","12/31/9999","A"
5794,5752,"01/01/2020","12/31/9999","A"
5779,3630,"01/01/2020","12/31/9999","A"
3630,5784,"01/01/2020","12/31/9999","A"
5783,2842,"01/01/2020","12/31/9999","A"
5779,5136,"01/01/2020","12/31/9999","A"
5783,4762,"01/01/2020","12/31/9999","A"
3625,5599,"01/01/2020","12/31/9999","A"
5783,3623,"01/01/2020","12/31/9999","A"
5783,5137,"01/01/2020","12/31/9999","A"
5783,5506,"01/01/2020","12/31/9999","A"
5783,4002,"01/01/2020","12/31/9999","A"
5783,5509,"01/01/2020","12/31/9999","A"
5784,5508,"01/01/2020","12/31/9999","A"
5783,3226,"01/01/2020","12/31/9999","A"
5783,5505,"01/01/2020","12/31/9999","A"
5783,4003,"01/01/2020","12/31/9999","A"
5714,4354,"01/01/2020","12/31/9999","A"
4765,4439,"01/01/2020","12/31/9999","A"
4759,4352,"01/01/2020","12/31/9999","A"
5783,3231,"01/01/2020","12/31/9999","A"
5783,3628,"01/01/2020","12/31/9999","A"
5783,4890,"01/01/2020","12/31/9999","A"
5714,4351,"01/01/2020","12/31/9999","A"
5783,3627,"01/01/2020","12/31/9999","A"
4363,5784,"01/01/2020","12/31/9999","A"
5714,5508,"01/01/2020","12/31/9999","A"
5220,5763,"01/01/2020","12/31/9999","A"
5827,4344,"01/01/2020","12/31/9999","A"
5695,5827,"01/01/2020","12/31/9999","A"
5827,5735,"01/01/2020","12/31/9999","A"
5735,5518,"01/01/2020","12/31/9999","A"
2844,5129,"01/01/2020","12/31/9999","A"
5129,5827,"01/01/2020","12/31/9999","A"
5827,6667,"01/01/2020","12/31/9999","A"
2844,5827,"01/01/2020","12/31/9999","A"
5827,4345,"01/01/2020","12/31/9999","A"
5715,3217,"01/01/2020","12/31/9999","A"
5827,3245,"01/01/2020","12/31/9999","A"
5827,5715,"01/01/2020","12/31/9999","A"
5715,3706,"01/01/2020","12/31/9999","A"
5715,2827,"01/01/2020","12/31/9999","A"
5779,5735,"01/01/2020","12/31/9999","A"
2851,5828,"01/01/2020","12/31/9999","A"
5828,2854,"01/01/2020","12/31/9999","A"
5827,4013,"01/01/2020","12/31/9999","A"
5827,3997,"01/01/2020","12/31/9999","A"
5827,5516,"01/01/2020","12/31/9999","A"
5792,2831,"01/01/2020","12/31/9999","A"
5827,2828,"01/01/2020","12/31/9999","A"
5827,6557,"01/01/2020","12/31/9999","A"
5827,6561,"01/01/2020","12/31/9999","A"
5779,2827,"01/01/2020","12/31/9999","A"
4004,5827,"01/01/2020","12/31/9999","A"
5827,3641,"01/01/2020","12/31/9999","A"
6575,5129,"01/01/2020","12/31/9999","A"
5718,3401,"01/01/2020","12/31/9999","A"
3401,5735,"01/01/2020","12/31/9999","A"
5715,4343,"01/01/2020","12/31/9999","A"
5827,5499,"01/01/2020","12/31/9999","A"
5827,2830,"01/01/2020","12/31/9999","A"
5792,5827,"01/01/2020","12/31/9999","A"
5827,3219,"01/01/2020","12/31/9999","A"
5788,5827,"01/01/2020","12/31/9999","A"
5827,3244,"01/01/2020","12/31/9999","A"
5827,3996,"01/01/2020","12/31/9999","A"
5779,5827,"01/01/2020","12/31/9999","A"
4356,5827,"01/01/2020","12/31/9999","A"
5827,6476,"01/01/2020","12/31/9999","A"
5735,2853,"01/01/2020","12/31/9999","A"
5827,5500,"01/01/2020","12/31/9999","A"
5827,4755,"01/01/2020","12/31/9999","A"
6564,5129,"01/01/2020","12/31/9999","A"
5827,6671,"01/01/2020","12/31/9999","A"
5715,3609,"01/01/2020","12/31/9999","A"
3609,3379,"01/01/2020","12/31/9999","A"
5779,3706,"01/01/2020","12/31/9999","A"
5828,4776,"01/01/2020","12/31/9999","A"
5827,3611,"01/01/2020","12/31/9999","A"
5827,6475,"01/01/2020","12/31/9999","A"
6475,3245,"01/01/2020","12/31/9999","A"
5735,3311,"01/01/2020","12/31/9999","A"
5827,6668,"01/01/2020","12/31/9999","A"
5827,4754,"01/01/2020","12/31/9999","A"
5831,2831,"01/01/2020","12/31/9999","A"
5827,3995,"01/01/2020","12/31/9999","A"
6616,2831,"01/01/2020","12/31/9999","A"
5827,3998,"01/01/2020","12/31/9999","A"
5827,6477,"01/01/2020","12/31/9999","A"
6477,2826,"01/01/2020","12/31/9999","A"
5828,5735,"01/01/2020","12/31/9999","A"
5827,3247,"01/01/2020","12/31/9999","A"
5779,5519,"01/01/2020","12/31/9999","A"
5827,6666,"01/01/2020","12/31/9999","A"
5695,3245,"01/01/2020","12/31/9999","A"
5779,5129,"01/01/2020","12/31/9999","A"
5696,4776,"01/01/2020","12/31/9999","A"
5827,5128,"01/01/2020","12/31/9999","A"
5695,3244,"01/01/2020","12/31/9999","A"
5827,5127,"01/01/2020","12/31/9999","A"
5688,5129,"01/01/2020","12/31/9999","A"
6748,5129,"01/01/2020","12/31/9999","A"
5695,3642,"01/01/2020","12/31/9999","A"
5779,2831,"01/01/2020","12/31/9999","A"
2831,5852,"01/01/2020","12/31/9999","A"
5852,2854,"01/01/2020","12/31/9999","A"
5779,3995,"01/01/2020","12/31/9999","A"
5779,4014,"01/01/2020","12/31/9999","A"
2831,4776,"01/01/2020","12/31/9999","A"
5696,2854,"01/01/2020","12/31/9999","A"
5788,2831,"01/01/2020","12/31/9999","A"
5828,3247,"01/01/2020","12/31/9999","A"
4004,2831,"01/01/2020","12/31/9999","A"
5696,2824,"01/01/2020","12/31/9999","A"
5831,5156,"01/01/2020","12/31/9999","A"
5831,2845,"01/01/2020","12/31/9999","A"
3651,3650,"01/01/2020","12/31/9999","A"
3650,5700,"01/01/2020","12/31/9999","A"
5700,4773,"01/01/2020","12/31/9999","A"
5142,5526,"01/01/2020","12/31/9999","A"
5784,5700,"01/01/2020","12/31/9999","A"
5700,3239,"01/01/2020","12/31/9999","A"
4019,4005,"01/01/2020","12/31/9999","A"
5831,3636,"01/01/2020","12/31/9999","A"
5831,4372,"01/01/2020","12/31/9999","A"
5513,4852,"01/01/2020","12/31/9999","A"
5831,5514,"01/01/2020","12/31/9999","A"
5831,4371,"01/01/2020","12/31/9999","A"
5831,5513,"01/01/2020","12/31/9999","A"
5831,6516,"01/01/2020","12/31/9999","A"
5700,2848,"01/01/2020","12/31/9999","A"
5163,5699,"01/01/2020","12/31/9999","A"
5699,5513,"01/01/2020","12/31/9999","A"
5700,4775,"01/01/2020","12/31/9999","A"
4775,3648,"01/01/2020","12/31/9999","A"
4019,3234,"01/01/2020","12/31/9999","A"
4019,5159,"01/01/2020","12/31/9999","A"
5713,5700,"01/01/2020","12/31/9999","A"
4019,5524,"01/01/2020","12/31/9999","A"
5524,4855,"01/01/2020","12/31/9999","A"
4784,5831,"01/01/2020","12/31/9999","A"
5831,5138,"01/01/2020","12/31/9999","A"
2867,5700,"01/01/2020","12/31/9999","A"
5700,3635,"01/01/2020","12/31/9999","A"
4019,2845,"01/01/2020","12/31/9999","A"
2845,2909,"01/01/2020","12/31/9999","A"
5831,3839,"01/01/2020","12/31/9999","A"
5831,5143,"01/01/2020","12/31/9999","A"
5831,2862,"01/01/2020","12/31/9999","A"
5700,4006,"01/01/2020","12/31/9999","A"
5763,3638,"01/01/2020","12/31/9999","A"
5831,3234,"01/01/2020","12/31/9999","A"
5831,4370,"01/01/2020","12/31/9999","A"
5831,5157,"01/01/2020","12/31/9999","A"
5700,6518,"01/01/2020","12/31/9999","A"
5700,3836,"01/01/2020","12/31/9999","A"
5157,4417,"01/01/2020","12/31/9999","A"
4019,3235,"01/01/2020","12/31/9999","A"
3235,4460,"01/01/2020","12/31/9999","A"
5831,5522,"01/01/2020","12/31/9999","A"
5831,4770,"01/01/2020","12/31/9999","A"
5831,2861,"01/01/2020","12/31/9999","A"
5831,3639,"01/01/2020","12/31/9999","A"
4360,3647,"01/01/2020","12/31/9999","A"
5831,5158,"01/01/2020","12/31/9999","A"
5831,4358,"01/01/2020","12/31/9999","A"
5699,5142,"01/01/2020","12/31/9999","A"
5700,4774,"01/01/2020","12/31/9999","A"
5714,5700,"01/01/2020","12/31/9999","A"
3261,4771,"01/01/2020","12/31/9999","A"
5831,3236,"01/01/2020","12/31/9999","A"
5831,4009,"01/01/2020","12/31/9999","A"
5831,3255,"01/01/2020","12/31/9999","A"
3652,5700,"01/01/2020","12/31/9999","A"
5700,4008,"01/01/2020","12/31/9999","A"
5699,4771,"01/01/2020","12/31/9999","A"
5699,2861,"01/01/2020","12/31/9999","A"
5831,5524,"01/01/2020","12/31/9999","A"
4019,3718,"01/01/2020","12/31/9999","A"
4019,5512,"01/01/2020","12/31/9999","A"
5831,3637,"01/01/2020","12/31/9999","A"
5831,4373,"01/01/2020","12/31/9999","A"
5700,5141,"01/01/2020","12/31/9999","A"
3239,2865,"01/01/2020","12/31/9999","A"
5831,3258,"01/01/2020","12/31/9999","A"
5831,3638,"01/01/2020","12/31/9999","A"
5831,4361,"01/01/2020","12/31/9999","A"
5831,4359,"01/01/2020","12/31/9999","A"
5814,3570,"01/01/2020","12/31/9999","A"
5731,3177,"01/01/2020","12/31/9999","A"
5731,4310,"01/01/2020","12/31/9999","A"
5853,5813,"01/01/2020","12/31/9999","A"
5758,3200,"01/01/2020","12/31/9999","A"
5130,5787,"01/01/2020","12/31/9999","A"
5787,4743,"01/01/2020","12/31/9999","A"
5812,2809,"01/01/2020","12/31/9999","A"
5812,5090,"01/01/2020","12/31/9999","A"
5694,4331,"01/01/2020","12/31/9999","A"
5694,2815,"01/01/2020","12/31/9999","A"
5782,5813,"01/01/2020","12/31/9999","A"
5813,2814,"01/01/2020","12/31/9999","A"
6664,5109,"01/01/2020","12/31/9999","A"
5749,5758,"01/01/2020","12/31/9999","A"
5758,5480,"01/01/2020","12/31/9999","A"
5762,5812,"01/01/2020","12/31/9999","A"
5731,2792,"01/01/2020","12/31/9999","A"
5853,6583,"01/01/2020","12/31/9999","A"
5731,3606,"01/01/2020","12/31/9999","A"
5130,5476,"01/01/2020","12/31/9999","A"
5476,5787,"01/01/2020","12/31/9999","A"
5787,3605,"01/01/2020","12/31/9999","A"
5782,5812,"01/01/2020","12/31/9999","A"
5694,3979,"01/01/2020","12/31/9999","A"
5731,3573,"01/01/2020","12/31/9999","A"
5694,3965,"01/01/2020","12/31/9999","A"
5758,4322,"01/01/2020","12/31/9999","A"
5694,3971,"01/01/2020","12/31/9999","A"
2833,3327,"01/01/2020","12/31/9999","A"
5758,3970,"01/01/2020","12/31/9999","A"
5693,3948,"01/01/2020","12/31/9999","A"
5853,3966,"01/01/2020","12/31/9999","A"
5761,3150,"01/01/2020","12/31/9999","A"
5694,3169,"01/01/2020","12/31/9999","A"
5758,5733,"01/01/2020","12/31/9999","A"
5853,2821,"01/01/2020","12/31/9999","A"
5732,4707,"01/01/2020","12/31/9999","A"
5758,4741,"01/01/2020","12/31/9999","A"
5853,3195,"01/01/2020","12/31/9999","A"
5853,3151,"01/01/2020","12/31/9999","A"
5694,4727,"01/01/2020","12/31/9999","A"
5602,5120,"01/01/2020","12/31/9999","A"
5694,4322,"01/01/2020","12/31/9999","A"
5761,5453,"01/01/2020","12/31/9999","A"
5814,5110,"01/01/2020","12/31/9999","A"
3337,5758,"01/01/2020","12/31/9999","A"
5693,3197,"01/01/2020","12/31/9999","A"
5853,4746,"01/01/2020","12/31/9999","A"
5694,5095,"01/01/2020","12/31/9999","A"
5772,5758,"01/01/2020","12/31/9999","A"
5812,5113,"01/01/2020","12/31/9999","A"
5853,2774,"01/01/2020","12/31/9999","A"
5694,4729,"01/01/2020","12/31/9999","A"
5761,5697,"01/01/2020","12/31/9999","A"
5812,4726,"01/01/2020","12/31/9999","A"
5853,5118,"01/01/2020","12/31/9999","A"
5762,3601,"01/01/2020","12/31/9999","A"
3601,4342,"01/01/2020","12/31/9999","A"
4346,5812,"01/01/2020","12/31/9999","A"
5761,5452,"01/01/2020","12/31/9999","A"
5853,3596,"01/01/2020","12/31/9999","A"
3596,5498,"01/01/2020","12/31/9999","A"
5854,2795,"01/01/2020","12/31/9999","A"
5812,3951,"01/01/2020","12/31/9999","A"
5697,5094,"01/01/2020","12/31/9999","A"
5731,4308,"01/01/2020","12/31/9999","A"
3220,5853,"01/01/2020","12/31/9999","A"
5758,3601,"01/01/2020","12/31/9999","A"
5694,5451,"01/01/2020","12/31/9999","A"
5697,2798,"01/01/2020","12/31/9999","A"
5829,4305,"01/01/2020","12/31/9999","A"
5812,5108,"01/01/2020","12/31/9999","A"
5853,3605,"01/01/2020","12/31/9999","A"
5697,3182,"01/01/2020","12/31/9999","A"
5732,3182,"01/01/2020","12/31/9999","A"
5693,4310,"01/01/2020","12/31/9999","A"
5812,3204,"01/01/2020","12/31/9999","A"
5758,3982,"01/01/2020","12/31/9999","A"
5787,5110,"01/01/2020","12/31/9999","A"
5694,5452,"01/01/2020","12/31/9999","A"
5758,3602,"01/01/2020","12/31/9999","A"
5854,3568,"01/01/2020","12/31/9999","A"
5732,5758,"01/01/2020","12/31/9999","A"
5694,5107,"01/01/2020","12/31/9999","A"
5694,5115,"01/01/2020","12/31/9999","A"
5694,4723,"01/01/2020","12/31/9999","A"
5853,4319,"01/01/2020","12/31/9999","A"
5802,5758,"01/01/2020","12/31/9999","A"
5758,5486,"01/01/2020","12/31/9999","A"
5812,5104,"01/01/2020","12/31/9999","A"
5694,4732,"01/01/2020","12/31/9999","A"
5694,4738,"01/01/2020","12/31/9999","A"
5812,3981,"01/01/2020","12/31/9999","A"
5694,2798,"01/01/2020","12/31/9999","A"
5812,3599,"01/01/2020","12/31/9999","A"
5758,2793,"01/01/2020","12/31/9999","A"
4000,5758,"01/01/2020","12/31/9999","A"
5694,2796,"01/01/2020","12/31/9999","A"
5853,2790,"01/01/2020","12/31/9999","A"
5732,2798,"01/01/2020","12/31/9999","A"
5694,3969,"01/01/2020","12/31/9999","A"
5731,3175,"01/01/2020","12/31/9999","A"
5693,3594,"01/01/2020","12/31/9999","A"
5761,5095,"01/01/2020","12/31/9999","A"
5694,3598,"01/01/2020","12/31/9999","A"
5732,3181,"01/01/2020","12/31/9999","A"
5758,3964,"01/01/2020","12/31/9999","A"
5761,4289,"01/01/2020","12/31/9999","A"
5694,3196,"01/01/2020","12/31/9999","A"
4346,3601,"01/01/2020","12/31/9999","A"
5812,2811,"01/01/2020","12/31/9999","A"
5812,5091,"01/01/2020","12/31/9999","A"
5732,4713,"01/01/2020","12/31/9999","A"
5732,5094,"01/01/2020","12/31/9999","A"
5694,3954,"01/01/2020","12/31/9999","A"
5758,4714,"01/01/2020","12/31/9999","A"
5853,3568,"01/01/2020","12/31/9999","A"
5787,5494,"01/01/2020","12/31/9999","A"
5853,5483,"01/01/2020","12/31/9999","A"
5802,5733,"01/01/2020","12/31/9999","A"
5758,4335,"01/01/2020","12/31/9999","A"
5853,3595,"01/01/2020","12/31/9999","A"
5853,3202,"01/01/2020","12/31/9999","A"
5812,3172,"01/01/2020","12/31/9999","A"
5693,6636,"01/01/2020","12/31/9999","A"
5758,6499,"01/01/2020","12/31/9999","A"
5731,5103,"01/01/2020","12/31/9999","A"
5694,4730,"01/01/2020","12/31/9999","A"
5812,3592,"01/01/2020","12/31/9999","A"
5758,3984,"01/01/2020","12/31/9999","A"
4000,5694,"01/01/2020","12/31/9999","A"
5758,3181,"01/01/2020","12/31/9999","A"
5694,3597,"01/01/2020","12/31/9999","A"
5694,6584,"01/01/2020","12/31/9999","A"
3337,5812,"01/01/2020","12/31/9999","A"
5694,5488,"01/01/2020","12/31/9999","A"
5732,2796,"01/01/2020","12/31/9999","A"
5694,4728,"01/01/2020","12/31/9999","A"
5694,2773,"01/01/2020","12/31/9999","A"
5853,3571,"01/01/2020","12/31/9999","A"
5758,5759,"01/01/2020","12/31/9999","A"
5759,4327,"01/01/2020","12/31/9999","A"
5853,4724,"01/01/2020","12/31/9999","A"
5697,3307,"01/01/2020","12/31/9999","A"
5758,4706,"01/01/2020","12/31/9999","A"
5812,5492,"01/01/2020","12/31/9999","A"
5853,3173,"01/01/2020","12/31/9999","A"
5812,2806,"01/01/2020","12/31/9999","A"
5812,2772,"01/01/2020","12/31/9999","A"
5758,3307,"01/01/2020","12/31/9999","A"
4000,5853,"01/01/2020","12/31/9999","A"
5853,5495,"01/01/2020","12/31/9999","A"
4346,5758,"01/01/2020","12/31/9999","A"
5812,4725,"01/01/2020","12/31/9999","A"
5830,5758,"01/01/2020","12/31/9999","A"
2833,3214,"01/01/2020","12/31/9999","A"
5853,3176,"01/01/2020","12/31/9999","A"
5759,3973,"01/01/2020","12/31/9999","A"
5731,3180,"01/01/2020","12/31/9999","A"
5787,6650,"01/01/2020","12/31/9999","A"
5694,5116,"01/01/2020","12/31/9999","A"
3173,5475,"01/01/2020","12/31/9999","A"
5761,4291,"01/01/2020","12/31/9999","A"
4346,5853,"01/01/2020","12/31/9999","A"
5694,5106,"01/01/2020","12/31/9999","A"
5694,3199,"01/01/2020","12/31/9999","A"
5853,3977,"01/01/2020","12/31/9999","A"
5693,4311,"01/01/2020","12/31/9999","A"
5758,4707,"01/01/2020","12/31/9999","A"
5694,2808,"01/01/2020","12/31/9999","A"
5853,4306,"01/01/2020","12/31/9999","A"
5787,4333,"01/01/2020","12/31/9999","A"
5731,3953,"01/01/2020","12/31/9999","A"
5812,5450,"01/01/2020","12/31/9999","A"
5743,5853,"01/01/2020","12/31/9999","A"
5761,5451,"01/01/2020","12/31/9999","A"
5812,3574,"01/01/2020","12/31/9999","A"
5761,3148,"01/01/2020","12/31/9999","A"
5758,4745,"01/01/2020","12/31/9999","A"
5761,5454,"01/01/2020","12/31/9999","A"
5758,3952,"01/01/2020","12/31/9999","A"
5854,4710,"01/01/2020","12/31/9999","A"
5853,3588,"01/01/2020","12/31/9999","A"
5468,4095,"01/01/2020","12/31/9999","A"
5694,4318,"01/01/2020","12/31/9999","A"
5812,4737,"01/01/2020","12/31/9999","A"
3587,2953,"01/01/2020","12/31/9999","A"
5758,5089,"01/01/2020","12/31/9999","A"
5693,5481,"01/01/2020","12/31/9999","A"
3220,5812,"01/01/2020","12/31/9999","A"
4726,4337,"01/01/2020","12/31/9999","A"
5853,6650,"01/01/2020","12/31/9999","A"
5761,4740,"01/01/2020","12/31/9999","A"
5853,4744,"01/01/2020","12/31/9999","A"
5853,3589,"01/01/2020","12/31/9999","A"
5693,4726,"01/01/2020","12/31/9999","A"
5812,3194,"01/01/2020","12/31/9999","A"
2836,5758,"01/01/2020","12/31/9999","A"
5758,5094,"01/01/2020","12/31/9999","A"
3605,3962,"01/01/2020","12/31/9999","A"
5853,5467,"01/01/2020","12/31/9999","A"
2835,3214,"01/01/2020","12/31/9999","A"
5759,2812,"01/01/2020","12/31/9999","A"
5762,3593,"01/01/2020","12/31/9999","A"
5853,2788,"01/01/2020","12/31/9999","A"
5812,3569,"01/01/2020","12/31/9999","A"
5731,5105,"01/01/2020","12/31/9999","A"
5743,5758,"01/01/2020","12/31/9999","A"
5731,3179,"01/01/2020","12/31/9999","A"
5758,2815,"01/01/2020","12/31/9999","A"
5758,3987,"01/01/2020","12/31/9999","A"
5729,3175,"01/01/2020","12/31/9999","A"
6793,5476,"01/01/2020","12/31/9999","A"
5758,4727,"01/01/2020","12/31/9999","A"
5694,3150,"01/01/2020","12/31/9999","A"
5853,3174,"01/01/2020","12/31/9999","A"
5732,3170,"01/01/2020","12/31/9999","A"
5812,4312,"01/01/2020","12/31/9999","A"
5854,5813,"01/01/2020","12/31/9999","A"
5812,6658,"01/01/2020","12/31/9999","A"
2814,4717,"01/01/2020","12/31/9999","A"
4756,3568,"01/01/2020","12/31/9999","A"
5829,2774,"01/01/2020","12/31/9999","A"
5830,3596,"01/01/2020","12/31/9999","A"
5694,4290,"01/01/2020","12/31/9999","A"
5732,3567,"01/01/2020","12/31/9999","A"
5854,2793,"01/01/2020","12/31/9999","A"
5697,3181,"01/01/2020","12/31/9999","A"
5762,5814,"01/01/2020","12/31/9999","A"
6653,5812,"01/01/2020","12/31/9999","A"
5758,4735,"01/01/2020","12/31/9999","A"
5758,3974,"01/01/2020","12/31/9999","A"
5694,4745,"01/01/2020","12/31/9999","A"
2794,4070,"01/01/2020","12/31/9999","A"
5782,3202,"01/01/2020","12/31/9999","A"
5830,5814,"01/01/2020","12/31/9999","A"
5761,3954,"01/01/2020","12/31/9999","A"
5737,5814,"01/01/2020","12/31/9999","A"
5812,3210,"01/01/2020","12/31/9999","A"
3568,4750,"01/01/2020","12/31/9999","A"
4346,5813,"01/01/2020","12/31/9999","A"
5758,4307,"01/01/2020","12/31/9999","A"
6653,5853,"01/01/2020","12/31/9999","A"
5694,3149,"01/01/2020","12/31/9999","A"
5467,4317,"01/01/2020","12/31/9999","A"
5829,4306,"01/01/2020","12/31/9999","A"
5854,3176,"01/01/2020","12/31/9999","A"
5602,3214,"01/01/2020","12/31/9999","A"
3618,5697,"01/01/2020","12/31/9999","A"
5697,3982,"01/01/2020","12/31/9999","A"
5787,3949,"01/01/2020","12/31/9999","A"
4346,5759,"01/01/2020","12/31/9999","A"
5697,4713,"01/01/2020","12/31/9999","A"
5812,4736,"01/01/2020","12/31/9999","A"
5830,3601,"01/01/2020","12/31/9999","A"
5732,2789,"01/01/2020","12/31/9999","A"
3948,5186,"01/01/2020","12/31/9999","A"
2836,2795,"01/01/2020","12/31/9999","A"
5853,4743,"01/01/2020","12/31/9999","A"
5830,2774,"01/01/2020","12/31/9999","A"
2795,5260,"01/01/2020","12/31/9999","A"
5829,2790,"01/01/2020","12/31/9999","A"
4711,3584,"01/01/2020","12/31/9999","A"
3179,5561,"01/01/2020","12/31/9999","A"
4756,3592,"01/01/2020","12/31/9999","A"
5693,3573,"01/01/2020","12/31/9999","A"
5830,2790,"01/01/2020","12/31/9999","A"
5697,2796,"01/01/2020","12/31/9999","A"
5694,5470,"01/01/2020","12/31/9999","A"
5758,3597,"01/01/2020","12/31/9999","A"
3182,5074,"01/01/2020","12/31/9999","A"
3172,5124,"01/01/2020","12/31/9999","A"
5772,3575,"01/01/2020","12/31/9999","A"
4727,4335,"01/01/2020","12/31/9999","A"
4308,5099,"01/01/2020","12/31/9999","A"
5697,4707,"01/01/2020","12/31/9999","A"
5693,3606,"01/01/2020","12/31/9999","A"
5694,3444,"01/01/2020","12/31/9999","A"
3177,4900,"01/01/2020","12/31/9999","A"
4756,5814,"01/01/2020","12/31/9999","A"
5697,3170,"01/01/2020","12/31/9999","A"
3601,3987,"01/01/2020","12/31/9999","A"
5697,5089,"01/01/2020","12/31/9999","A"
3175,3963,"01/01/2020","12/31/9999","A"
5772,2795,"01/01/2020","12/31/9999","A"
4347,5853,"01/01/2020","12/31/9999","A"
3570,3189,"01/01/2020","12/31/9999","A"
5737,5813,"01/01/2020","12/31/9999","A"
5812,3591,"01/01/2020","12/31/9999","A"
4346,3568,"01/01/2020","12/31/9999","A"
2797,4116,"01/01/2020","12/31/9999","A"
4331,3690,"01/01/2020","12/31/9999","A"
5731,5493,"01/01/2020","12/31/9999","A"
3596,3211,"01/01/2020","12/31/9999","A"
5759,3984,"01/01/2020","12/31/9999","A"
5853,5494,"01/01/2020","12/31/9999","A"
3594,3213,"01/01/2020","12/31/9999","A"
3178,2959,"01/01/2020","12/31/9999","A"
5830,3930,"01/01/2020","12/31/9999","A"
3205,6550,"01/01/2020","12/31/9999","A"
3973,3216,"01/01/2020","12/31/9999","A"
3593,3992,"01/01/2020","12/31/9999","A"
5225,5476,"01/01/2020","12/31/9999","A"
3180,4481,"01/01/2020","12/31/9999","A"
4311,2804,"01/01/2020","12/31/9999","A"
2774,3375,"01/01/2020","12/31/9999","A"
4347,5812,"01/01/2020","12/31/9999","A"
2790,4752,"01/01/2020","12/31/9999","A"
5090,5122,"01/01/2020","12/31/9999","A"
3572,4829,"01/01/2020","12/31/9999","A"
5604,3214,"01/01/2020","12/31/9999","A"
3618,5761,"01/01/2020","12/31/9999","A"
3573,4719,"01/01/2020","12/31/9999","A"
2792,3186,"01/01/2020","12/31/9999","A"
4310,5198,"01/01/2020","12/31/9999","A"
3195,4749,"01/01/2020","12/31/9999","A"
3603,6566,"01/01/2020","12/31/9999","A"
3182,3187,"01/01/2020","12/31/9999","A"
5699,5784,"01/01/2020","12/31/9999","A"
5784,3627,"01/01/2020","12/31/9999","A"
5699,5783,"01/01/2020","12/31/9999","A"
5783,4759,"01/01/2020","12/31/9999","A"
3243,4765,"01/01/2020","12/31/9999","A"
5784,5714,"01/01/2020","12/31/9999","A"
5784,4001,"01/01/2020","12/31/9999","A"
5784,3622,"01/01/2020","12/31/9999","A"
